,address,latitude,link,longitude,name,price,tags,isGluten
167,867 Boylston St,42.348506,/restaurants/back-bay-social-club/,-71.083441,Back Bay Social Club,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",0
168,2 West St,42.354366,/restaurants/back-deck-grill/,-71.061704,Back Deck Grill,$$$$,"setTargeting('cuisine', ['barbecue', 'american-new']);",1
169,9 Sanborn Ct,42.379646,/restaurants/backbar/,-71.094879,backbar,$$,"setTargeting('cuisine', ['bar-food', 'gastropub', 'cocktails']);",0
170,736 Commonwealth Ave,42.349697,/restaurants/bagel-rising-3/,-71.106596,Bagel Rising,$,"setTargeting('cuisine', ['bagels', 'cafes-coffeehouses']);",0
171,1796 Massachusetts Ave,42.386029,/restaurants/bagelsaurus/,-71.119558,Bagelsaurus,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
172,5 Cambridge Ctr,42.36271,/restaurants/bailey-sage/,-71.087272,Bailey &amp; Sage,$$,"setTargeting('cuisine', ['sandwiches', 'salads', 'vegetarian-friendly', 'vegan']);",0
173,103 State St,42.359108,/restaurants/bailey-and-sage/,-71.055326,Bailey and Sage,$$,"setTargeting('cuisine', ['salads', 'sandwiches', 'vegetarian-friendly', 'vegan']);",0
174,3 Harvard Sq,42.332947,/restaurants/baja-bettys-burritos/,-71.118896,Baja Betty's Burritos,$,"setTargeting('cuisine', ['mexican']);",0
175,Location Varies,42.350096,/restaurants/baja-taco-truck/,-71.106968,Baja Taco Truck,$,"setTargeting('cuisine', ['mexican']);",0
176,25 Edwin H Land Blvd,42.367231,/restaurants/bambara/,-71.075275,Bambara Kitchen &amp; Bar,$$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
177,1616 Commonwealth Ave,42.343342,/restaurants/bamboo/,-71.143142,Bamboo,$$,"setTargeting('cuisine', ['thai']);",0
178,433 Washington St,42.34929,/restaurants/bangkok-bistro-2/,-71.156815,Bangkok Bistro,$$,"setTargeting('cuisine', ['thai']);",0
179,651 Boylston St,42.349882,/restaurants/bangkok-blue/,-71.078383,Bangkok Blue,$$,"setTargeting('cuisine', ['thai']);",0
180,1 Faneuil Hall Marketplace,42.360455,/restaurants/bangkok-express/,-71.054474,Bangkok Express,$$,"setTargeting('cuisine', ['thai']);",0
181,48 Winter St,42.356081,/restaurants/banh-mi-house/,-71.061843,Banh Mi House,$,"setTargeting('cuisine', ['vietnamese', 'sandwiches']);",0
182,575 Massachusetts Ave,42.365013,/restaurants/bao-nation/,-71.102406,Bao Nation,$,"setTargeting('cuisine', ['chinese', 'sandwiches']);",0
183,10 Huntington Ave,42.348768,/restaurants/bar-10/,-71.077631,Bar 10 (Bar Ten),$$$$,"setTargeting('cuisine', ['mediterranean', 'american-new', 'cocktails']);",0
184,776 Boylston St,42.348498,/restaurants/bar-boulud/,-71.082368,Bar Boulud,$$$$$,"setTargeting('cuisine', ['french', 'bistro']);",0
185,160 Commonwealth Ave,42.351627,/restaurants/bar-lola/,-71.078502,Bar Lola,$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas']);",0
186,121 Brookline Ave,42.345921,/restaurants/bar-louie/,-71.100648,Bar Louie,$$,"setTargeting('cuisine', ['american-new', 'bar-food']);",0
187,80 1/2 Pearl St,42.362922,/restaurants/baraka-cafe/,-71.104734,Baraka Cafe,$$$,"setTargeting('cuisine', ['african', 'small-plates-tapas', 'moroccan']);",0
188,1700 Beacon St,42.338827,/restaurants/barcelona-wine-bar/,-71.138816,Barcelona Wine Bar,$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas', 'wine-bar']);",0
189,88 Sleeper St,42.353772,/restaurants/barking-crab/,-71.048742,Barking Crab,$$$$,"setTargeting('cuisine', ['seafood', 'new-england']);",0
190,241 A Street,42.347015,/restaurants/barlows/,-71.051263,Barlow's,$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",1
191,99 Broad St,42.357358,/restaurants/barney-fannings/,-71.052637,Barney Fanning's,$$,"setTargeting('cuisine', ['bar-food']);",0
192,15 Bosworth St,42.357279,/restaurants/barracuda-tavern/,-71.061038,Barracuda Tavern,$$$,"setTargeting('cuisine', ['american-traditional', 'seafood', 'small-plates-tapas']);",0
193,346 Congress St,42.350824,/restaurants/barrington-coffee/,-71.048843,Barrington Coffee,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'teahouses']);",0
194,1270 Boylston St,42.345116,/restaurants/baseball-tavern/,-71.095882,Baseball Tavern,$$,"setTargeting('cuisine', ['american-traditional']);",0
195,26 New St,42.387981,/restaurants/basha-cafe-2/,-71.140589,Basha Cafe (CLOSED),$$$,"setTargeting('cuisine', ['middle-eastern']);",0
196,1338 Boylston St,42.344159,/restaurants/basho/,-71.099561,Basho,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
197,479 Harvard St,42.347266,/restaurants/basil-rice/,-71.128404,Basil Rice,$$,"setTargeting('cuisine', ['thai', 'chinese', 'japanese']);",0
198,319 Western Ave,42.364587,/restaurants/basta-pasta/,-71.113376,Basta Pasta,$$,"setTargeting('cuisine', ['italian']);",0
199,49 Melcher St,42.34943,/restaurants/bastille-kitchen/,-71.050165,Bastille Kitchen,$$$$$,"setTargeting('cuisine', ['french']);",0
200,33 Batterymarch St,42.357585,/restaurants/battery-park/,-71.054541,Battery Park,$$$,"setTargeting('cuisine', ['bar-food', 'american-traditional', 'burgers']);",0
201,25 Charles St,42.356912,/restaurants/beacon-hill-bistro/,-71.070151,Beacon Hill Bistro,$$$$$,"setTargeting('cuisine', ['french', 'american-traditional', 'bistro']);",0
202,91 Charles St,42.358827,/restaurants/beacon-hill-chocolates/,-71.071062,Beacon Hill Chocolates,$$$,"setTargeting('cuisine', ['desserts']);",0
203,147 Beacon St,42.378948,/restaurants/beacon-street-pizza/,-71.106736,Beacon Street Pizza,$$,"setTargeting('cuisine', ['pizza']);",0
204,20 Custom House St,42.358138,/restaurants/bean-leaf-cafe/,-71.053362,Bean &amp; Leaf Cafe,$$,"setTargeting('cuisine', ['sandwiches']);",0
205,102 Water St,42.357798,/restaurants/beantown-hoagie/,-71.055366,BeanTown Hoagie,$,"setTargeting('cuisine', ['sandwiches']);",0
206,272 Newbury St,42.349333,/restaurants/beantown-pho-grill/,-71.083128,Beantown Pho &amp; Grill,$$$,"setTargeting('cuisine', ['vietnamese', 'noodle-shops']);",0
207,100 Tremont St,42.358138,/restaurants/beantown-pub/,-71.060726,Beantown Pub,$$,"setTargeting('cuisine', ['american-new', 'new-england', 'bar-food']);",0
208,245 Massachusetts Ave,42.361649,/restaurants/beantown-taqueria/,-71.097352,Beantown Taqueria,$,"setTargeting('cuisine', ['mexican', 'southwestern']);",0
209,148 Western Ave,42.364788,/restaurants/beantown-taqueria-2/,-71.108773,Beantown Taqueria,$,"setTargeting('cuisine', ['mexican', 'southwestern']);",0
210,1 Kendall Sq,42.365422,/restaurants/beantowne-coffee-house/,-71.090951,Beantowne Coffee House,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches', 'soups']);",0
211,13 Brattle St,42.373347,/restaurants/beat-hotel/,-71.120084,Beat Hotel,$$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",0
212,228A Broadway,42.366506,/restaurants/beautys/,-71.094315,Beauty's,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
213,541 Tremont St,42.344547,/restaurants/beehive/,-71.070886,Beehive,$$$$,"setTargeting('cuisine', ['bar-food', 'american-new', 'cocktails']);",0
214,12 Farnsworth St,42.351172,/restaurants/bees-knees-supply-co/,-71.048732,Bees Knees Supply Co.,$$,"setTargeting('cuisine', ['delis', 'sandwiches', 'american-new']);",0
215,728 Commonwealth Ave,42.349697,/restaurants/beijing-cafe/,-71.106596,Beijing Cafe,$$,"setTargeting('cuisine', ['chinese']);",0
216,112 South St,42.351002,/restaurants/beijing-kyoto/,-71.057693,Beijing Kyoto,$$,"setTargeting('cuisine', ['chinese', 'japanese', 'sushi']);",0
217,781 Main St,42.363297,/restaurants/beijing-tokyo/,-71.096996,Beijing Tokyo,$$,"setTargeting('cuisine', ['chinese', 'japanese']);",0
218,107 South St,42.351457,/restaurants/bel-ari/,-71.057515,Bel Ari,$$$$,"setTargeting('cuisine', ['italian']);",0
219,284 Amory St,42.314768,/restaurants/bella-luna/,-71.10449,Bella Luna,$$$,"setTargeting('cuisine', ['italian']);",0
220,288 Hanover St,42.364016,/restaurants/bella-vista/,-71.05445,Bella Vista,$$$,"setTargeting('cuisine', ['italian']);",0
221,1 Kendall Sq,42.366519,/restaurants/belly-wine-bar/,-71.090469,Belly Wine Bar,$$$$,"setTargeting('cuisine', ['american-new', 'small-plates-tapas', 'wine-bar']);",0
222,174 Newbury St,42.350546,/restaurants/ben-jerrys/,-71.07924,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
223,800 Boylston St,42.348656,/restaurants/ben-jerrys-3/,-71.082637,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
224,1 Central Wharf,42.358986,/restaurants/ben-jerrys-6/,-71.050617,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
225,20 Park Plaza,42.351511,/restaurants/ben-jerrys-5/,-71.068703,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
226,600 D St,42.348552,/restaurants/ben-jerrys-4/,-71.039769,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
227,36 JFK St,42.372632,/restaurants/ben-jerrys-2/,-71.119869,Ben &amp; Jerry's,$,"setTargeting('cuisine', ['desserts']);",1
228,36 JFK STREET,42.37265,/restaurants/ben-and-jerrys-cambridge/,-71.119733,Ben and Jerry's Cambridge,$,"setTargeting('cuisine', ['other']);",0
229,111 Salem St,42.36433,/restaurants/beneventos/,-71.055795,Benevento's,$$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
230,Location Varies,42.361311,/restaurants/bennys-crepe-cafe/,-71.048291,Benny's Crepe Cafe,$,"setTargeting('cuisine', ['crepes']);",0
231,118 Beacon St,42.377921,/restaurants/bergamot/,-71.105979,Bergamot,$$$$$,"setTargeting('cuisine', ['american-new']);",0
232,69 Berkeley St,42.346815,/restaurants/berkeley-perk-cafe/,-71.070548,Berkeley Perk Cafe,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
233,1 Hotel Dr,42.366447,/restaurants/berkshires/,-71.024379,Berkshire's,$$$,"setTargeting('cuisine', ['american-traditional']);",0
234,55 Boylston St,42.326237,/restaurants/bernards/,-71.142633,Bernard's,$$$$,"setTargeting('cuisine', ['chinese', 'dim-sum']);",0
235,1668 Massachusetts Ave,42.382063,/restaurants/berryline-2/,-71.11973,BerryLine,$,"setTargeting('cuisine', ['desserts']);",0
236,1377 Boylston St,42.343925,/restaurants/berryline-3/,-71.100564,BerryLine,$,"setTargeting('cuisine', ['desserts']);",0
237,1 Arrow St,42.370996,/restaurants/berryline/,-71.114196,BerryLine,$,"setTargeting('cuisine', ['desserts']);",0
238,799 Main St,42.363297,/restaurants/bertuccis--3/,-71.097446,Bertucci's,$$,"setTargeting('cuisine', ['italian', 'pizza']);",1
239,533 Commonwealth Ave,42.349031,/restaurants/bertuccis-2/,-71.096286,Bertucci's,$$,"setTargeting('cuisine', ['italian', 'pizza']);",1
240,1 Blackfan Cir,42.337797,/restaurants/bertuccis-3/,-71.105396,Bertucci's,$$,"setTargeting('cuisine', ['italian', 'pizza']);",1
241,22 Merchants Row,42.359517,/restaurants/bertuccis/,-71.055867,Bertucci's,$$,"setTargeting('cuisine', ['italian', 'pizza']);",0
242,154 Harvard Ave,42.352294,/restaurants/between-hours/,-71.131907,Between Hours,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
243,166 Harvard Ave,42.352285,/restaurants/bibim/,-71.131905,bibim,$$$,"setTargeting('cuisine', ['korean']);",0
244,141 Pearl St,42.354969,/restaurants/biddy-earlys/,-71.053953,Biddy Early's,$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
245,436 Western Ave,42.362363,/restaurants/big-daddys/,-71.141797,Big Daddy's,$$,"setTargeting('cuisine', ['american-traditional', 'italian', 'pizza', 'sandwiches', 'wings']);",0
246,622 Boylston St,42.350093,/restaurants/big-daddys-hot-dog-stand/,-71.07736,Big Daddy's Hot Dog Stand,$,"setTargeting('cuisine', ['hot-dogs']);",0
247,100 City Hall Plaza,42.358284,/restaurants/big-guys/,-71.059458,Big Guy's Cafe &amp; Grill,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
248,51 Stuart St,42.351149,/restaurants/bijou/,-71.063768,Bijou,$$$,"setTargeting('cuisine', ['cocktails']);",0
249,5 Lansdowne St,42.347192,/restaurants/bills-bar-lounge/,-71.094689,Bill's Bar &amp; Lounge,$,"setTargeting('cuisine', ['bar-food', 'hot-dogs']);",0
250,240 Commercial St,42.363791,/restaurants/billy-tse-restaurant/,-71.051461,Billy Tse Restaurant,$$$,"setTargeting('cuisine', ['chinese', 'japanese', 'sushi']);",0
251,57 Berkeley St,42.346405,/restaurants/billys-sub-shop/,-71.070927,Billy's Sub Shop,$,"setTargeting('cuisine', ['sandwiches', 'american-traditional']);",0
252,26 Charles St,42.356897,/restaurants/bin-26/,-71.070142,Bin 26,$$$$,"setTargeting('cuisine', ['italian', 'wine-bar']);",0
253,425 Summer St,42.346086,/restaurants/birch-bar/,-71.04328,Birch Bar,$$$,"setTargeting('cuisine', ['american-new']);",0
254,Location Varies,42.361311,/restaurants/biryani-park-truck/,-71.048291,Biryani Park Truck,$$,"setTargeting('cuisine', ['sri-lankan']);",0
255,70 Staniford St,42.363098,/restaurants/bishops-mediterranean/,-71.063838,Bishop's Mediterranean,$$,"setTargeting('cuisine', ['mediterranean']);",0
256,1071 Cambridge St,42.373001,/restaurants/bisq/,-71.095057,BISq,$$$,"setTargeting('cuisine', ['american-new', 'small-plates-tapas']);",0
257,272 Boylston St,42.351968,/restaurants/bistro-du-midi/,-71.069947,Bistro du Midi,$$$$,"setTargeting('cuisine', ['french', 'bistro', 'wild-game']);",0
258,777 Memorial Dr,42.358897,/restaurants/bisuteki/,-71.115696,Bisuteki,$$$$,"setTargeting('cuisine', ['japanese', 'sushi', 'steakhouses']);",0
259,160 State St,42.35933,/restaurants/black-rose/,-71.054253,Black Rose,$$$,"setTargeting('cuisine', ['irish', 'bar-food']);",0
260,131 Tremont St,42.356017,/restaurants/black-seed-cafe-grill/,-71.062371,Black Seed Cafe &amp; Grill,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches']);",0
261,1395 Washington St,42.34133,/restaurants/blackbird-doughnuts/,-71.070197,Blackbird Doughnuts,$,"setTargeting('cuisine', ['bakeries']);",0
262,52 Queensberry St,42.342719,/restaurants/blackjack-pasta-bar/,-71.09757,Blackjack Pasta Bar,$$,"setTargeting('cuisine', ['italian', 'sandwiches']);",0
263,15 Union St,42.360579,/restaurants/blackstone-grill/,-71.057178,Blackstone Grill,$$$,"setTargeting('cuisine', ['american-traditional', 'new-england', 'seafood']);",0
264,82 Lansdowne St,42.347088,/restaurants/blazing-paddles/,-71.098315,Blazing Paddles,$$$,"setTargeting('cuisine', ['bar-food', 'burgers', 'pizza']);",0
265,11 Bow St,42.380766,/restaurants/bloc-11/,-71.096974,Bloc 11,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches', 'local-organic']);",0
266,4 Avery St,42.353098,/restaurants/blu/,-71.062741,blu,$$$$,"setTargeting('cuisine', ['french', 'american-new']);",0
267,113 Brighton Ave,42.35287,/restaurants/blue-asia-cafe/,-71.131026,Blue Asia Cafe,$,"setTargeting('cuisine', ['asian-fusion']);",0
268,324 A St,42.349348,/restaurants/blue-dragon/,-71.049653,Blue Dragon,$$$,"setTargeting('cuisine', ['asian-fusion', 'gastropub', 'small-plates-tapas']);",0
269,1815 Massachusetts Ave,42.387294,/restaurants/blue-fin/,-71.118395,Blue Fin,$$$,"setTargeting('cuisine', ['sushi', 'japanese']);",0
270,106 Cambridge St,42.360043,/restaurants/blue-fuji-organic-restaurant/,-71.12115,Blue Fuji Organic Restaurant,$,"setTargeting('cuisine', ['other']);",0
271,200 Clarendon St,42.350235,/restaurants/blue-glass-cafe/,-71.075041,Blue Glass Cafe,$$,"setTargeting('cuisine', ['sandwiches', 'asian-fusion', 'sushi']);",0
272,389 Centre St,42.322201,/restaurants/blue-nile/,-71.109629,Blue Nile,$,"setTargeting('cuisine', ['ethiopian', 'african']);",0
273,957 Commonwealth Ave,42.351496,/restaurants/blue-state-coffee/,-71.119079,Blue State Coffee,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'vegetarian-friendly', 'vegan']);",0
274,155 Seaport Blvd,42.355168,/restaurants/blue-state-coffee-2/,-71.05191,Blue State Coffee,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'vegetarian-friendly', 'vegan']);",0
275,1799 Commonwealth Ave,42.340174,/restaurants/bluestone-bistro/,-71.151261,Bluestone Bistro,$$,"setTargeting('cuisine', ['pizza', 'italian', 'bar-food', 'sandwiches']);",0
276,59 E Springfield St,42.335426,/restaurants/blunch/,-71.074788,Blunch,$$,"setTargeting('cuisine', ['sandwiches']);",0
277,571 MASSACHUSETTS AVE,42.364951,/restaurants/boa-nation/,-71.102426,Boa Nation,$$,"setTargeting('cuisine', ['other']);",0
278,366 Washington St,42.349051,/restaurants/boca-granda-taqueria-2/,-71.153809,Boca Granda Taqueria,$,"setTargeting('cuisine', ['mexican']);",0
279,149 1st St,42.36623,/restaurants/boca-grande-taqueria-2/,-71.078185,Boca Grande Taqueria,$,"setTargeting('cuisine', ['mexican']);",0
280,1294 Beacon St,42.342377,/restaurants/boca-grande-taqueria/,-71.120649,Boca Grande Taqueria (CLOSED),$,"setTargeting('cuisine', ['mexican']);",0
281,1728 Massachusetts Ave,42.384276,/restaurants/boca-grande-taqueria-4/,-71.119417,Boca Grande Taqueria,$,"setTargeting('cuisine', ['mexican']);",0
282,25 Temple Place,42.35528,/restaurants/bogies-place/,-71.06221,Bogie's Place,$$$$,"setTargeting('cuisine', ['steakhouses']);",0
283,2 Park Plaza,42.35175,/restaurants/boloco-2/,-71.06804,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
284,50 Congress St,42.357713,/restaurants/boloco-9/,-71.055948,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
285,1940 Beacon St,42.335985,/restaurants/boloco-5/,-71.150211,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
286,133 Federal St,42.354172,/restaurants/boloco-7/,-71.056685,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
287,247 Newbury St,42.349151,/restaurants/boloco-4/,-71.084308,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
288,569 Boylston St,42.350621,/restaurants/boloco-12/,-71.076428,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
289,27 School St,42.357737,/restaurants/boloco-3/,-71.059377,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
290,284 Congress St,42.353001,/restaurants/boloco-13/,-71.052868,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
291,1080 Boylston St,42.347703,/restaurants/boloco-14/,-71.086667,Boloco,$,"setTargeting('cuisine', ['eclectic-international', 'mexican']);",0
292,359 Huntington Ave,42.339913,/restaurants/boloco-6/,-71.090138,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
293,71 Mount Auburn St,42.371896,/restaurants/boloco/,-71.118597,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
294,125 Pearl St,42.35496,/restaurants/boloco-8/,-71.053901,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
295,283 Longwood Ave,42.3377,/restaurants/boloco-10/,-71.105183,Boloco,$,"setTargeting('cuisine', ['mexican', 'vegetarian-friendly']);",0
296,1093 Cambridge St,42.373053,/restaurants/bom-cafe/,-71.095475,Bom Cafe,$,"setTargeting('cuisine', ['brazilian', 'south-american', 'cafes-coffeehouses']);",0
297,175 Massachusetts Ave,42.34629,/restaurants/bombay-cafe/,-71.087461,Bombay Cafe (CLOSED),$$,"setTargeting('cuisine', ['indian']);",0
298,123 Brighton Ave,42.352906,/restaurants/bon-chon/,-71.131344,Bon Chon,$$$,"setTargeting('cuisine', ['korean', 'chicken', 'wings', 'sushi']);",0
299,57 JFK St,42.371613,/restaurants/bon-chon-2/,-71.120938,Bon Chon,$$$,"setTargeting('cuisine', ['chicken', 'korean', 'barbecue']);",0
300,1 Kendall Square,42.367791,/restaurants/bon-me/,-71.089723,Bon Me,$$,"setTargeting('cuisine', ['vietnamese']);",0
301,Location Varies,42.36048,/restaurants/bon-me-truck/,-71.059062,Bon Me Truck,$,"setTargeting('cuisine', ['vietnamese', 'sandwiches', 'vegetarian-friendly', 'vegan']);",0
302,49 Franklin St,42.355601,/restaurants/bonapita/,-71.058697,Bonapita,$$,"setTargeting('cuisine', ['mediterranean']);",0
303,250 Franklin St,42.356397,/restaurants/bond/,-71.054462,BOND,$$$$$,"setTargeting('cuisine', ['american-new', 'small-plates-tapas', 'cocktails']);",0
304,279A Broadway,42.368172,/restaurants/bondir/,-71.097784,Bondir,$$$$,"setTargeting('cuisine', ['american-new', 'local-organic']);",0
305,61 Brookline Ave,42.34683,/restaurants/boston-beer-works/,-71.099163,Boston Beer Works,$$,"setTargeting('cuisine', ['american-traditional', 'bar-food', 'pizza']);",0
