names,links,addresses,longitude,latitude,price,type,isHealthy,new_pred,health_color
Costello's,/restaurants/costellos/,723 Centre St,42.311258,-71.114544,$$,"american-traditional', 'bar-food",0,0.058,yellow
Court House,/restaurants/court-house/,498 Cambridge St,42.371629,-71.084516,$$,"seafood', 'barbecue",0,0.068,yellow
Courtside,/restaurants/courtside/,299 Cambridge St,42.371168,-71.081239,$,"bar-food', 'pizza",0,0.108,yellow
Craigie On Main,/restaurants/craigie-on-main/,853 Main St,42.363421,-71.098646,$$$$$,"american-new', 'french', 'local-organic', 'vegetarian-friendly', 'cocktails",1,0.698,green
Crave,/restaurants/crave/,75 Kneeland Ave,42.350385,-71.060648,$$,"asian-fusion', 'chicken",0,0.034,red
Crazy Dough's,/restaurants/crazy-doughs/,36 JFK St,42.37267,-71.120123,$$,pizza,0,0.052,yellow
Crazy Dough's,/restaurants/crazy-doughs-3/,8 Park Plz,42.351284,-71.066102,$,pizza,0,0.064,yellow
Crazy Dough's,/restaurants/crazy-doughs-4/,2201 Commonwealth Ave,42.340186,-71.16663,$,"pizza', 'sandwiches",0,0.03,red
Crazy Dough's,/restaurants/crazy-doughs-2/,1124 Boylston St,42.347114,-71.089157,$$,pizza,0,0.036,red
Crema Cafe,/restaurants/crema-cafe/,27 Brattle St,42.373296,-71.121097,$,"cafes-coffeehouses', 'sandwiches",1,0.866,green
Crispy Crepes Cafe,/restaurants/crispy-crepes-cafe/,512 Park Dr,42.347552,-71.105825,$$,"crepes', 'cafes-coffeehouses', 'middle-eastern",0,0.112,yellow
Crispy Dough Pizzeria,/restaurants/crispy-dough-pizzeria/,1514 Tremont St,42.332352,-71.099701,$,italian,0,0.04,red
Cristo's Pizzeria,/restaurants/cristos-pizzeria/,233 Elm St,42.394952,-71.121453,$$,"pizza', 'italian",0,0.152,yellow
Crumbs,/restaurants/crumbs/,176 Federal St,42.353637,-71.056133,$,"desserts', 'bakeries",0,0.182,yellow
Crush Pizzeria,/restaurants/crush-pizzeria/,107 State St,42.359131,-71.054978,$$,"pizza', 'sandwiches",0,0.094,yellow
Crystal Restaurant,/restaurants/crystal-restaurant/,20 Linden St,42.355532,-71.130778,$$$$$,"russian', 'eastern-european', 'wild-game",0,0.128,yellow
Cuchi Cuchi,/restaurants/cuchi-cuchi/,795 Main St,42.363297,-71.097346,$$,"eclectic-international', 'cocktails",0,0.076,yellow
Cuffs,/restaurants/cuffs/,350 Stuart St,42.349386,-71.072758,$$,"irish', 'new-england', 'cocktails",0,0.022,red
Cuppacoffee,/restaurants/cuppacoffee/,1 Merrimac St,42.363324,-71.060697,$,"cafes-coffeehouses', 'australian",0,0.032,red
Cure Lounge,/restaurants/cure-lounge/,246 Tremont St,42.350759,-71.064944,$$$,eclectic-international,0,0.046,red
Curry House,/restaurants/curry-house/,1335 Beacon St,42.341897,-71.122076,$$,indian,0,0.118,yellow
Curry N Wok,/restaurants/curry-n-wok/,2378 Massachusetts Ave,42.396769,-71.129791,$$$,"indian', 'sri-lankan",0,0.25,green
Curry Thai,/restaurants/curry-thai/,569 Cambridge St,42.371964,-71.085711,$$$,thai,0,0.07,yellow
Cutty's,/restaurants/cuttys/,284 Washington St,42.333187,-71.119428,$$,"sandwiches', 'american-new",1,0.842,green
D'Angelo's Sandwich Shop,/restaurants/dangelos-sandwich-shop-4/,100 Cambridgeside Pl,42.367297,-71.077996,$,"delis', 'sandwiches",1,0.79,green
D'Angelo's Sandwich Shop,/restaurants/dangelos-sandwich-shop-7/,10 Park Plaza,42.35175,-71.06804,$,"delis', 'sandwiches",1,0.75,green
D'Angelo's Sandwich Shop,/restaurants/dangelos-sandwich-shop/,50 Franklin St,42.355505,-71.058808,$,"delis', 'sandwiches",1,0.852,green
D'Angelo's Sandwich Shop,/restaurants/dangelos-sandwich-shop-2/,850 Harrison Ave,42.334897,-71.075295,$,"delis', 'sandwiches",1,0.79,green
D'Angelo's Sandwich Shop,/restaurants/dangelos-sandwich-shop-6/,700 Atlantic Ave,42.351697,-71.056195,$,"delis', 'sandwiches",1,0.79,green
D'Guru,/restaurants/dguru/,185 Devonshire St,42.355885,-71.057636,$$,indian,0,0.04,red
D'Guru,/restaurants/dguru-2/,1297 Broadway,42.405736,-71.130957,$$,indian,0,0.018,red
D'Parma,/restaurants/dparma/,182 Sumner St,42.369278,-71.040833,$$$$,italian,0,0.17,yellow
Da Vinci,/restaurants/da-vinci/,162 Columbus Ave,42.349025,-71.071467,$$$$$,italian,0,0.032,red
DaCoopa's,/restaurants/dacoopas/,474 Saratoga St,42.379997,-71.027294,$,"pizza', 'sandwiches', 'cheesesteaks",0,0.07,yellow
Dado Tea,/restaurants/dado-tea/,50 Church St,42.37426,-71.120824,$,"teahouses', 'sandwiches', 'local-organic', 'cafes-coffeehouses",1,0.902,green
Dado Tea,/restaurants/dado-tea-2/,955 Massachusetts Ave,42.368997,-71.110596,$,"teahouses', 'sandwiches', 'local-organic', 'cafes-coffeehouses",1,0.924,green
Daedalus,/restaurants/daedalus/,45 1/2 Mount Auburn St,42.371196,-71.116664,$$$,"american-new', 'irish",0,0.07,yellow
Dali,/restaurants/dali/,415 Washington St,42.378296,-71.106396,$$$$,"small-plates-tapas', 'spanish",0,0.01,red
Daniel's Bakery,/restaurants/daniels-bakery/,395 Washington St,42.349097,-71.154898,$,bakeries,0,0.016,red
dante,/restaurants/dante/,40 Edwin H. Land Blvd,42.367963,-71.074507,$$$$$,"mediterranean', 'italian', 'french",0,0.054,yellow
Darbar,/restaurants/darbar/,130 N Beacon St,42.355314,-71.146264,$$,pakistani,0,0.07,yellow
Darryl's Corner Bar & Kitchen,/restaurants/daryls-corner-bar-kitchen/,604 Columbus Ave,42.339871,-71.082449,$$$$,"american-traditional', 'southern-soul', 'cocktails",0,0.04,red
Darul Kabab,/restaurants/darul-kabab/,2072 Massachusetts Ave,42.391035,-71.123274,$$,"pakistani', 'indian",0,0.06,yellow
Darwin's Ltd,/restaurants/darwins-ltd/,148 Mt. Auburn St,42.374101,-71.12501,$$,sandwiches,1,0.882,green
Darwin's Ltd,/restaurants/darwins-ltd-2/,1629 Cambridge St,42.374924,-71.109424,$$,"cafes-coffeehouses', 'sandwiches",1,0.89,green
Dash Cafe,/restaurants/dash-cafe/,5 Henshaw St,42.349441,-71.149721,$$,"cafes-coffeehouses', 'sandwiches",1,0.818,green
Dave's Fresh Pasta,/restaurants/daves-fresh-pasta/,81 Holland St,42.398724,-71.12416,$$,"delis', 'sandwiches', 'italian",1,0.782,green
Davio's,/restaurants/davios/,75 Arlington St,42.350788,-71.070534,$$$$$,"italian', 'steakhouses",0,0.074,yellow
Davio's Cucina,/restaurants/davios-cucina/,55 Boylston St,42.321748,-71.17073,$$$$,italian,0,0.062,yellow
Deep Ellum,/restaurants/deep-ellum/,477 Cambridge St,42.353838,-71.137042,$$,"bar-food', 'american-traditional', 'cocktails",0,0.276,green
Del Frisco's Double Eagle Steak House,/restaurants/del-friscos-double-eagle-steak-house/,250 Northern Ave,42.348905,-71.038268,$$$$$,steakhouses,0,0.018,red
Deli One,/restaurants/deli-one/,85 Arch St,42.355122,-71.058614,$,"delis', 'sandwiches",1,0.846,green
Deli-icious,/restaurants/deli-icious/,20 College Ave,42.397204,-71.121992,$,"delis', 'sandwiches",1,0.796,green
Delux Cafe,/restaurants/delux-cafe/,100 Chandler St,42.346297,-71.073295,$$,bar-food,0,0.078,yellow
Derne Street Deli,/restaurants/derne-street-deli/,16 Derne St,42.359454,-71.063467,$,"delis', 'american-traditional",0,0.168,yellow
Desfina,/restaurants/desfina/,202 3rd Street,42.367697,-71.081296,$$$,greek,0,0.058,yellow
Desi Dhaba,/restaurants/desi-dhaba/,401 Massachusetts Ave,42.36357,-71.100713,$$$,indian,0,0.094,yellow
Deuxave,/restaurants/deuxave/,371 Commonwealth Ave,42.349296,-71.088951,$$$$$,"american-new', 'french', 'local-organic",1,0.678,green
Devlin's,/restaurants/devlins/,332 Washington St,42.349008,-71.152707,$$$$,"american-new', 'bar-food",0,0.038,red
Dick's Last Resort,/restaurants/dicks-last-resort/,4 N Market St,42.360423,-71.054314,$$,"bar-food', 'burgers",0,0.076,yellow
Diesel Cafe,/restaurants/diesel-cafe/,257 Elm St,42.395716,-71.121938,$$,"cafes-coffeehouses', 'sandwiches', 'local-organic",1,0.848,green
Dillon's,/restaurants/dillons/,955 Boylston St,42.34797,-71.085546,$$$,"bar-food', 'gastropub",0,0.136,yellow
Dim Sum Chef,/restaurants/dim-sum-chef/,1095 Commonwealth Ave,42.349296,-71.088951,$$,"chinese', 'dim-sum",0,0.07,yellow
Dimitrios Cuisine,/restaurants/dimitrios-cuisine/,272 Brookline St,42.357397,-71.108096,$$,"greek', 'pizza', 'sandwiches",0,0.048,yellow
Ding Ho,/restaurants/ding-ho/,88 Harrison Ave,42.350748,-71.061441,$,chinese,0,0.014,red
Dino's,/restaurants/dinos/,141 Salem St,42.365297,-71.055695,$$,"italian', 'sandwiches",1,0.708,green
Dirty Water Dough Co.,/restaurants/dirty-water-dough-co/,222 Newbury St,42.349734,-71.081072,$$,"pizza', 'sandwiches",0,0.116,yellow
Discovery Cafe,/restaurants/discovery-cafe/,157 6th St,42.366386,-71.086168,$$,"delis', 'sandwiches', 'pizza",0,0.142,yellow
Diva India Bistro,/restaurants/diva-india-bistro/,246 Elm St,42.395358,-71.122204,$$$,indian,0,0.066,yellow
Doghouse,/restaurants/doghouse/,1 Faneuil Hall Market Pl,42.359656,-71.055944,$,hot-dogs,0,0.03,red
Dok Bua Thai Kitchen,/restaurants/dok-bua-thai-kitchen/,411 Harvard St,42.345219,-71.127175,$$,"thai', 'vegetarian-friendly",1,0.68,green
Dolce Vita,/restaurants/dolce-vita/,221 Hanover St,42.362971,-71.055748,$$$,italian,0,0.026,red
Dorado Tacos & Cemitas,/restaurants/dorado-tacos-cemitas/,401 Harvard St,42.344997,-71.126897,$,mexican,0,0.044,red
Dosa Factory,/restaurants/dosa-factory-2/,316 Newbury St,42.34852,-71.085363,$$,"indian', 'vegetarian-friendly",1,0.77,green
Dosa Factory,/restaurants/dosa-factory/,571 Massachusetts Ave,42.364797,-71.102796,$$,"indian', 'vegetarian-friendly",1,0.272,green
Dosa N Curry,/restaurants/dosa-n-curry/,447 Somerville Ave,42.382246,-71.10276,$$,"indian', 'vegetarian-friendly",1,0.88,green
Dosa Temple,/restaurants/dosa-temple/,447 Somerville Ave,42.382181,-71.102688,$$,"indian', 'vegetarian-friendly",1,0.878,green
Dough,/restaurants/dough/,20 Maverick St,42.371767,-71.042638,$$,"pizza', 'sandwiches', 'italian', 'wings",0,0.138,yellow
Douzo,/restaurants/douzo/,131 Dartmouth St,42.347607,-71.07625,$$$$,"japanese', 'sushi",0,0.022,red
Downstairs Cafe,/restaurants/downstairs-cafe/,222 3rd St,42.367097,-71.081896,$,"sandwiches', 'middle-eastern",1,0.43,green
Downtown Pita,/restaurants/downtown-pita/,125 Summer St,42.352999,-71.057489,$$,middle-eastern,0,0.086,yellow
Dragon Bowl,/restaurants/dragon-bowl/,400 Brookline Ave,42.338407,-71.107598,$$,"chinese', 'japanese",0,0.028,red
Dragon Chef,/restaurants/dragon-chef/,411 Washington St,42.349231,-71.155393,$$,chinese,0,0.048,yellow
Dragon Garden,/restaurants/dragon-garden/,261 Elm St,42.39582,-71.121801,$$,chinese,0,0.022,red
Dragon Star,/restaurants/dragon-star/,700 Washington St,42.339066,-71.134466,$$,chinese,0,0.03,red
Drink,/restaurants/drink/,348 Congress St,42.350775,-71.048715,$$,bar-food,0,0.256,green
Dry Dock Cafe,/restaurants/dry-dock-cafe/,7 Drydock Ave,42.346651,-71.037598,$$$,"diners-coffee-shops', 'seafood",0,0.114,yellow
Ducali,/restaurants/ducali/,289 Causeway St,42.367188,-71.058473,$$,"italian', 'pizza",0,0.07,yellow
Dumpling Cafe,/restaurants/dumpling-cafe/,695 Washington St,42.351182,-71.063219,$$,chinese,0,0.064,yellow
Dumpling House,/restaurants/dumpling-house/,950 Massachusetts Ave,42.368802,-71.10978,$$$,chinese,0,0.106,yellow
Dumpling King,/restaurants/dumpling-king/,42 Beach St,42.351502,-71.060949,$,chinese,0,0.06,yellow
Dumpling Palace,/restaurants/dumpling-palace/,179 Massachusetts Ave,42.34571,-71.087358,$,other,0,0.038,red
Durgin Park,/restaurants/durgin-park/,340 Faneuil Hall Marketplace,42.360383,-71.055429,$$$$$,"american-traditional', 'seafood', 'new-england",0,0.098,yellow
Durty Nelly's,/restaurants/durty-nellys/,108 Blackstone St,42.361953,-71.056322,$,"irish', 'bar-food",0,0.094,yellow
dwelltime,/restaurants/dwelltime/,364 Broadway,42.370442,-71.104446,$$,cafes-coffeehouses,0,0.156,yellow
Eagle's Deli & Restaurant,/restaurants/eagles-deli-restaurant/,1918 Beacon St,42.336286,-71.148948,$$,"delis', 'sandwiches', 'burgers', 'hot-dogs', 'american-traditional",1,0.764,green
Earl Of Sandwich,/restaurants/earl-of-sandwich/,1 Harborside Dr,42.363275,-71.025663,$$,sandwiches,1,0.61,green
East Boston House of Pizza,/restaurants/east-boston-house-of-pizza/,271 Meridian St,42.376295,-71.03901,$$,pizza,0,0.072,yellow
East by Northeast,/restaurants/east-by-northeast/,1128 Cambridge St,42.372997,-71.096337,$$$$,"chinese', 'small-plates-tapas",0,0.23,yellow
East Coast Grill & Raw Bar,/restaurants/east-coast-grill-raw-bar/,1271 Cambridge St,42.373509,-71.098958,$$$$,"seafood', 'southwestern', 'new-england",0,0.066,yellow
East Ocean City,/restaurants/east-ocean-city/,27 Beach St,42.351477,-71.062187,$$,"chinese', 'seafood",0,0.214,yellow
Eastern Standard,/restaurants/eastern-standard/,528 Commonwealth Ave,42.348797,-71.095296,$$$$,"new-england', 'american-new', 'american-traditional', 'cocktails",0,0.088,yellow
EBI Sushi,/restaurants/ebi-sushi/,290 Somerville Ave,42.378953,-71.094717,$$$,"japanese', 'sushi",0,0.046,red
Ecco,/restaurants/ecco/,107 Porter St,42.373127,-71.036165,$$$$,american-new,0,0.02,red
Ecco Pizzeria,/restaurants/ecco-pizzeria/,1147 Commonwealth Ave,42.350642,-71.127842,$$$,"pizza', 'local-organic",0,0.11,yellow
El Centro,/restaurants/el-centro/,472 Shawmut Ave,42.338635,-71.075948,$$$,"mexican', 'vegetarian-friendly",1,0.878,green
El Centro Dos,/restaurants/el-centro-dos/,236 Washington Ave,42.332663,-71.118769,$$$,"mexican', 'vegetarian-friendly",1,0.886,green
El Diez Argentinian Grill,/restaurants/el-diez-argentinian-grill/,Location Varies,42.362639,-71.068202,$$,"argentinean', 'south-american",0,0.1,yellow
El Jardin,/restaurants/el-jardin/,15 Central Sq,42.374527,-71.039327,$$,south-american,0,0.102,yellow
El Oriental de Cuba,/restaurants/el-oriental-de-cuba/,416 Centre St,42.320873,-71.110591,$$$,"cuban', 'puerto-rican-dominican', 'latin-american",0,0.034,red
El Paisa,/restaurants/el-paisa/,1012 Bennington St,42.386897,-71.006394,$$,"latin-american', 'italian",0,0.012,red
El Paisa II,/restaurants/el-paisa-ii/,40 William Kelly Square,42.369543,-71.020061,$$,"latin-american', 'italian",0,0.014,red
El Paso Enchiladas,/restaurants/el-paso-enchiladas/,2135 Faneuil Hall Market Pl,42.360033,-71.056215,$$,mexican,0,0.076,yellow
El Pelon Taqueria,/restaurants/el-pelon-taqueria/,2197 Commonwealth Ave,42.339861,-71.166416,$,mexican,0,0.138,yellow
El Pelon Taqueria,/restaurants/el-pelon-taqueria-2/,92 Peterborough St,42.34322,-71.099503,$,mexican,0,0.1,yellow
El Penol,/restaurants/el-penol/,54 Bennington St,42.375805,-71.037042,$$,latin-american,0,0.084,yellow
El Potro,/restaurants/el-potro/,61 Union Sq,42.379913,-71.095596,$$,mexican,0,0.066,yellow
El Triunfo,/restaurants/el-triunfo/,147 E Berkeley St,42.343619,-71.065162,$$,"mexican', 'central-american', 'latin-american', 'middle-eastern",0,0.056,yellow
Eldo's Cake House,/restaurants/eldos-cake-house/,36 Harrison Ave,42.351769,-71.061422,$,"chinese', 'bakeries",0,0.028,red
Elephant & Castle,/restaurants/elephant-castle/,161 Devonshire St,42.356335,-71.057673,$$$,"bar-food', 'british-traditional",0,0.096,yellow
Elephant Walk,/restaurants/elephant-walk/,2067 Massachusetts Ave,42.390896,-71.122697,$$$$,"asian-fusion', 'french",0,0.122,yellow
Elephant Walk,/restaurants/elephant-walk-2/,900 Beacon St,42.346477,-71.105834,$$$$,"asian-fusion', 'french",0,0.078,yellow
Emack & Bolio's,/restaurants/emack-bolios-1/,100 City Sq,42.371278,-71.061875,$,"cafes-coffeehouses', 'desserts",0,0.026,red
Emack & Bolio's,/restaurants/emack-bolios-2/,1663 Beacon St,42.338697,-71.137397,$,"cafes-coffeehouses', 'desserts",0,0.026,red
Emack & Bolio's,/restaurants/emack-bolios-6/,255 State St,42.359691,-71.051926,$,"cafes-coffeehouses', 'desserts",0,0.026,red
Emack & Bolio's,/restaurants/emack-bolios/,140 Brookline Ave,42.34498,-71.101017,$,"cafes-coffeehouses', 'desserts",0,0.204,yellow
Emack & Bolio's,/restaurants/emack-bolios-4/,290 Newbury St,42.34901,-71.084886,$,"cafes-coffeehouses', 'desserts",0,0.026,red
Emack & Bolio's,/restaurants/emack-bolios-3/,23 White St,42.388863,-71.118264,$,"cafes-coffeehouses', 'desserts",0,0.026,red
Emerald Lounge,/restaurants/emerald-lounge/,200 Stuart St,42.350634,-71.067948,$$$,"american-new', 'cocktails",0,0.082,yellow
Emilios Pizza,/restaurants/emilios-pizza/,536 Tremont St,42.344399,-71.071101,$$,"pizza', 'italian', 'sandwiches",0,0.15,yellow
Emma's Pizza,/restaurants/emmas-pizza/,40 Hampshire St,42.366683,-71.092439,$$,pizza,0,0.188,yellow
Emmet's,/restaurants/emmets/,6 Beacon St,42.358502,-71.06181,$$,"irish', 'bar-food', 'burgers",0,0.048,yellow
Empire,/restaurants/empire/,1 Marina Park Dr,42.353848,-71.044276,$$$$$,"asian-fusion', 'sushi', 'small-plates-tapas', 'cocktails",0,0.096,yellow
Empire Garden Restaurant,/restaurants/empire-garden-restaurant/,690 Washington St,42.351473,-71.063066,$$,"chinese', 'dim-sum",0,0.042,red
Equal Exchange,/restaurants/equal-exchange/,226 Causeway St,42.366644,-71.059486,$,cafes-coffeehouses,0,0.036,red
Equal Exchange Free Range Cafe,/restaurants/equal-exchange-free-range-cafe/,Location Varies,42.351465,-71.060177,$,cafes-coffeehouses,0,0.044,red
Equator,/restaurants/equator/,1721 Washington St,42.33687,-71.076633,$$,"thai', 'italian",0,0.074,yellow
Erbaluce,/restaurants/erbaluce/,69 Church St,42.349981,-71.068842,$$$$$,italian,0,0.058,yellow
Ernesto's,/restaurants/ernestos/,69 Salem St,42.363435,-71.056288,$,pizza,0,0.064,yellow
Esperia Grill,/restaurants/esperia-grill/,344 Washington St,42.349039,-71.153002,$$$,"greek', 'pizza', 'italian",0,0.068,yellow
Espresso Love,/restaurants/espresso-love/,33 Broad St,42.358435,-71.054497,$$,"cafes-coffeehouses', 'sandwiches",1,0.536,green
Estelle's,/restaurants/estelles/,782 Tremont St,42.339197,-71.080495,$$$,southern-soul,0,0.154,yellow
Estragon,/restaurants/estragon/,700 Harrison Ave,42.338419,-71.070909,$$$,"spanish', 'small-plates-tapas', 'vegetarian-friendly', 'vegan', 'cocktails",1,0.654,green
Evan's NY Style Deli,/restaurants/evans-ny-style-deli/,Location Varies,42.360625,-71.062134,$$,"sandwiches', 'bagels",1,0.644,green
EVOO,/restaurants/evoo/,350 3rd St,42.363744,-71.083378,$$$$$,"american-new', 'local-organic",1,0.73,green
Evoo Restaurant,/restaurants/evoo-restaurant/,"350 3 Street In Kendall,square",42.363662,-71.083291,$,other,0,0.038,red
Express Pizza,/restaurants/express-pizza/,3381 Washington St,42.308744,-71.105285,$,other,0,0.052,yellow
Fairsted Kitchen,/restaurants/fairsted-kitchen/,1704 Beacon St,42.338609,-71.138894,$$$$,"american-new', 'cocktails",0,0.084,yellow
Fajitas & 'Ritas,/restaurants/fajitas-ritas/,25 West St,42.354793,-71.062464,$,mexican,0,0.058,yellow
Falafel Corner,/restaurants/falafel-corner/,8 1/2 Eliot St,42.372596,-71.121797,$$,middle-eastern,0,0.11,yellow
Falafel King,/restaurants/falafel-king/,260 Washington St,42.357839,-71.057907,$,middle-eastern,0,0.12,yellow
Falafel King,/restaurants/falafel-king-2/,62 Summer St,42.354227,-71.058688,$,middle-eastern,0,0.048,yellow
Falafel King Restaurant,/restaurants/falafel-king-restaurant/,48 Winter St,42.355859,-71.061898,$,middle-eastern,0,0.042,red
Falafel Palace,/restaurants/moodys-falafel-palace/,25 Central Sq,42.365348,-71.103943,$,middle-eastern,0,0.072,yellow
Family Kitchen,/restaurants/family-kitchen/,198 Bunker Hill St,42.378763,-71.062143,$,"sandwiches', 'italian",1,0.732,green
Farmer Horse Coffee,/restaurants/farmer-horse-coffee/,374 Massachusetts Ave,42.34194,-71.083395,$,"cafes-coffeehouses', 'sandwiches",1,0.84,green
Fast Eddie's Pizza,/restaurants/fast-eddies-pizza/,1696 Commonwealth Ave,42.341311,-71.14657,$$,"pizza', 'sandwiches",0,0.046,red
Felcaro Pizzeria,/restaurants/felcaro-pizzeria/,280 Cambridge St,42.361284,-71.068523,$,pizza,0,0.024,red
Felipe's Taqueria,/restaurants/felipes-taqueria/,21 Brattle St,42.373286,-71.12047,$,mexican,0,0.052,yellow
Fenmore American Bistro,/restaurants/fenmore-american-bistro/,645 Beacon St,42.348696,-71.097434,$$$,"american-traditional', 'bistro",0,0.056,yellow
Ferraras Kitchen & Bar,/restaurants/ferraras-kitchen-bar/,76 Salem St,42.363616,-71.055898,$$$,italian,0,0.054,yellow
Figaro's,/restaurants/figaros/,105 Beach St,42.350722,-71.058495,$$,"sandwiches', 'italian",1,0.612,green
Figs,/restaurants/figs-2/,67 Main Street,42.373733,-71.062834,$$$,"pizza', 'italian",0,0.038,red
Figs,/restaurants/figs/,42 Charles St,42.357237,-71.07032,$$$,"pizza', 'italian",0,0.04,red
Filippo Ristorante,/restaurants/filippo-ristorante/,283 Causeway St,42.3671,-71.058604,$$,italian,0,0.036,red
Fill-A-Buster,/restaurants/fill-a-buster/,142 Bowdoin St,42.358612,-71.062929,$,"delis', 'middle-eastern",0,0.168,yellow
Fin's Sushi & Grill,/restaurants/fins-sushi-grill-4/,62 Boylston St,42.352235,-71.064392,$$$,"japanese', 'sushi",0,0.012,red
